id,latitude,longitude,hub_id,driver_id,num_items,created_at,started_at,completed_at,batched_order_id
4020,37.764136,-122.4542,7,130,2,2014-03-19 02:45:49,2014-03-19 02:53:43,2014-03-19 03:03:30,
4021,37.80453,-122.42209,4,61,1,2014-03-19 02:46:03,2014-03-19 02:52:12,2014-03-19 02:57:42,1449
4022,37.79207,-122.42355,8,118,1,2014-03-19 02:47:19,2014-03-19 02:59:44,2014-03-19 03:09:23,1450
4023,37.802432,-122.423523,4,61,2,2014-03-19 02:48:51,2014-03-19 02:59:26,2014-03-19 03:05:47,1449
4024,37.781973,-122.422324,8,111,1,2014-03-19 02:49:35,2014-03-19 02:59:01,2014-03-19 03:10:11,
4025,37.764934,-122.400244,1,67,1,2014-03-19 02:50:04,2014-03-19 02:51:11,2014-03-19 03:01:05,
4026,37.76009,-122.42174,2,133,2,2014-03-19 02:50:24,2014-03-19 02:54:13,2014-03-19 03:02:39,
4027,37.791844,-122.418192,8,118,1,2014-03-19 02:50:50,2014-03-19 03:10:29,2014-03-19 03:16:52,1450
4028,37.78908,-122.43725,4,137,1,2014-03-19 02:51:20,2014-03-19 02:57:13,2014-03-19 03:10:44,
4029,37.778292,-122.394292,1,44,2,2014-03-19 02:51:26,2014-03-19 02:58:17,2014-03-19 03:05:49,1453
4030,37.800909,-122.413185,8,55,1,2014-03-19 02:52:28,2014-03-19 03:03:43,2014-03-19 03:13:56,1454
4031,37.78667,-122.39017,6,113,1,2014-03-19 02:52:29,2014-03-19 03:03:36,2014-03-19 03:15:47,1455
4032,37.790763,-122.411563,8,121,1,2014-03-19 02:52:39,2014-03-19 03:06:59,2014-03-19 03:10:44,1451
4033,37.79523,-122.42322,8,30,1,2014-03-19 02:52:50,2014-03-19 03:11:01,2014-03-19 03:18:45,1452
4034,37.7924,-122.42441,8,30,2,2014-03-19 02:53:06,2014-03-19 03:18:54,2014-03-19 03:27:31,1452
4035,37.77403,-122.395548,1,44,2,2014-03-19 02:53:13,2014-03-19 03:05:59,2014-03-19 03:20:13,1453
4036,37.79936,-122.41783,8,55,2,2014-03-19 02:53:41,2014-03-19 03:14:00,2014-03-19 03:25:39,1454
4037,37.778875,-122.397221,1,62,1,2014-03-19 02:54:59,2014-03-19 02:56:03,2014-03-19 03:06:16,
4038,37.747897,-122.424418,2,87,1,2014-03-19 02:56:24,2014-03-19 02:58:12,2014-03-19 03:01:20,
4039,37.78885,-122.389429,6,113,2,2014-03-19 02:56:49,2014-03-19 03:15:54,2014-03-19 03:26:59,1455
4040,37.7987,-122.42062,4,78,1,2014-03-19 02:57:07,2014-03-19 02:58:48,2014-03-19 03:08:13,
4041,37.773204,-122.432351,5,112,2,2014-03-19 02:57:14,2014-03-19 02:58:39,2014-03-19 03:04:04,
4042,37.75658,-122.42637,2,63,2,2014-03-19 02:57:33,2014-03-19 03:00:48,2014-03-19 03:07:08,
4043,37.791973,-122.417224,8,118,1,2014-03-19 02:57:48,2014-03-19 03:16:58,2014-03-19 03:22:44,1450
4044,37.785294,-122.434809,5,48,2,2014-03-19 02:58:21,2014-03-19 03:02:02,2014-03-19 03:11:34,
4045,37.79801,-122.418831,8,55,2,2014-03-19 02:58:23,2014-03-19 03:25:45,2014-03-19 03:33:31,1454
4046,37.795319,-122.403274,6,115,5,2014-03-19 02:58:42,2014-03-19 03:06:18,2014-03-19 03:18:37,
4047,37.78658,-122.401589,1,132,1,2014-03-19 02:58:57,2014-03-19 03:03:12,2014-03-19 03:16:05,
4048,37.791048,-122.445683,7,135,1,2014-03-19 02:59:06,2014-03-19 03:02:59,2014-03-19 03:11:08,
4049,37.776802,-122.463987,7,129,2,2014-03-19 02:59:38,2014-03-19 03:05:03,2014-03-19 03:11:08,
4050,37.758833,-122.415863,2,50,2,2014-03-19 03:00:18,2014-03-19 03:05:00,2014-03-19 03:13:55,
4051,37.73945,-122.41897,2,49,2,2014-03-19 03:00:47,2014-03-19 03:04:53,2014-03-19 03:14:53,
4052,37.800564,-122.426076,4,128,1,2014-03-19 03:01:08,2014-03-19 03:01:32,2014-03-19 03:01:35,
4053,37.781656,-122.389173,1,100,1,2014-03-19 03:01:10,2014-03-19 03:06:08,2014-03-19 03:20:26,
4054,37.75962,-122.416956,2,87,2,2014-03-19 03:01:47,2014-03-19 03:10:13,2014-03-19 03:20:51,
4055,37.766631,-122.422038,5,33,1,2014-03-19 03:03:20,2014-03-19 03:05:20,2014-03-19 03:15:55,
4056,37.75421,-122.412241,2,134,3,2014-03-19 03:03:48,2014-03-19 03:11:55,2014-03-19 03:25:46,
4057,37.77609,-122.43686,5,36,2,2014-03-19 03:03:53,2014-03-19 03:05:09,2014-03-19 03:09:59,
4058,37.770442,-122.436083,5,39,1,2014-03-19 03:03:56,2014-03-19 03:12:03,2014-03-19 03:15:05,
4059,37.786786,-122.442814,7,127,1,2014-03-19 03:04:05,2014-03-19 03:07:18,2014-03-19 03:19:15,
4060,37.80263,-122.44059,4,59,2,2014-03-19 03:04:15,2014-03-19 03:05:44,2014-03-19 03:13:09,
4061,37.76444,-122.44591,5,112,2,2014-03-19 03:04:15,2014-03-19 03:04:51,2014-03-19 03:14:53,
4062,37.792725,-122.403768,6,93,1,2014-03-19 03:04:57,2014-03-19 03:08:12,2014-03-19 03:16:20,
4063,37.765648,-122.443023,5,126,1,2014-03-19 03:05:24,2014-03-19 03:07:14,2014-03-19 03:13:09,
4064,37.78939,-122.391858,6,82,2,2014-03-19 03:06:07,2014-03-19 03:14:32,2014-03-19 03:26:19,1462
4065,37.74699,-122.42542,2,133,1,2014-03-19 03:06:17,2014-03-19 03:15:53,2014-03-19 03:21:05,1458
4066,37.78658,-122.401589,6,97,1,2014-03-19 03:07:07,2014-03-19 03:10:52,2014-03-19 03:31:13,
4067,37.801988,-122.438758,4,123,2,2014-03-19 03:07:17,2014-03-19 03:10:13,2014-03-19 03:19:57,1459
4068,37.78171,-122.41503,8,85,2,2014-03-19 03:07:44,2014-03-19 03:17:08,2014-03-19 03:28:42,
4069,37.78334,-122.39397,1,42,1,2014-03-19 03:07:48,2014-03-19 03:11:16,2014-03-19 03:18:37,1460
4070,37.771826,-122.432613,5,39,1,2014-03-19 03:07:58,2014-03-19 03:20:38,2014-03-19 03:23:08,
4071,37.794716,-122.41695,8,81,2,2014-03-19 03:08:10,2014-03-19 03:16:30,2014-03-19 03:24:28,
4072,37.745118,-122.429871,2,133,1,2014-03-19 03:08:31,2014-03-19 03:21:42,2014-03-19 03:26:39,1458
4073,37.775904,-122.432917,5,54,2,2014-03-19 03:08:55,2014-03-19 03:14:25,2014-03-19 03:21:40,
4074,37.802705,-122.443941,4,123,1,2014-03-19 03:09:13,2014-03-19 03:23:08,2014-03-19 03:24:41,1459
4075,37.783858,-122.389518,1,42,2,2014-03-19 03:10:04,2014-03-19 03:19:54,2014-03-19 03:25:39,1460
4076,37.773456,-122.449892,7,107,1,2014-03-19 03:10:23,2014-03-19 03:13:16,2014-03-19 03:23:07,
4077,37.77792,-122.39603,1,114,2,2014-03-19 03:10:47,2014-03-19 03:15:36,2014-03-19 03:21:30,
4078,37.78714,-122.391612,6,82,1,2014-03-19 03:11:16,2014-03-19 03:26:24,2014-03-19 03:43:53,1462
4079,37.801316,-122.432301,4,99,2,2014-03-19 03:12:03,2014-03-19 03:16:16,2014-03-19 03:23:00,
4080,37.75913,-122.41099,2,63,3,2014-03-19 03:12:05,2014-03-19 03:17:45,2014-03-19 03:31:49,
4081,37.798125,-122.423834,4,128,1,2014-03-19 03:12:23,2014-03-19 03:16:40,2014-03-19 03:26:08,
4082,37.760826,-122.404275,1,103,1,2014-03-19 03:12:30,2014-03-19 03:15:27,2014-03-19 03:25:14,
4083,37.773511,-122.391464,1,67,1,2014-03-19 03:15:39,2014-03-19 03:19:46,2014-03-19 03:25:30,
4084,37.755123,-122.424079,2,125,2,2014-03-19 03:15:46,2014-03-19 03:23:44,2014-03-19 03:33:04,1463
4085,37.791074,-122.40908,8,104,1,2014-03-19 03:16:29,2014-03-19 03:20:24,2014-03-19 03:29:15,
4086,37.79389,-122.430506,4,122,1,2014-03-19 03:16:38,2014-03-19 03:25:21,2014-03-19 03:35:26,
4087,37.752639,-122.392669,1,62,1,2014-03-19 03:17:15,2014-03-19 03:20:50,2014-03-19 03:32:36,
4088,37.76058,-122.44532,5,126,1,2014-03-19 03:17:17,2014-03-19 03:21:49,2014-03-19 03:27:44,
4089,37.754012,-122.426535,2,125,1,2014-03-19 03:18:06,2014-03-19 03:33:26,2014-03-19 03:43:09,1463
4090,37.79469,-122.42426,8,121,1,2014-03-19 03:19:15,2014-03-19 03:23:44,2014-03-19 03:31:16,
4091,37.79857,-122.42229,4,78,1,2014-03-19 03:19:29,2014-03-19 03:20:53,2014-03-19 03:29:26,
4092,37.769603,-122.446861,5,91,1,2014-03-19 03:19:43,2014-03-19 03:21:38,2014-03-19 03:31:20,
4093,37.800656,-122.43003,4,79,2,2014-03-19 03:19:43,2014-03-19 03:21:34,2014-03-19 03:28:17,
4094,37.784342,-122.448689,7,129,1,2014-03-19 03:19:51,2014-03-19 03:24:25,2014-03-19 03:28:22,
4095,37.78381,-122.3916,1,38,1,2014-03-19 03:21:30,2014-03-19 03:22:13,2014-03-19 03:31:24,
4096,37.77513,-122.394153,1,132,2,2014-03-19 03:22:13,2014-03-19 03:24:34,2014-03-19 03:33:39,
4097,37.7843,-122.404525,6,124,1,2014-03-19 03:22:50,2014-03-19 03:27:25,2014-03-19 03:46:08,
4098,37.79087,-122.403189,6,109,1,2014-03-19 03:23:10,2014-03-19 03:25:27,2014-03-19 03:40:20,
4099,37.777449,-122.395438,1,114,1,2014-03-19 03:23:37,2014-03-19 03:25:11,2014-03-19 03:33:10,
4100,37.77415,-122.43592,5,33,1,2014-03-19 03:23:42,2014-03-19 03:26:52,2014-03-19 03:32:09,
4101,37.801416,-122.423836,4,59,1,2014-03-19 03:24:37,2014-03-19 03:25:30,2014-03-19 03:33:37,
4102,37.782325,-122.392536,1,100,2,2014-03-19 03:25:04,2014-03-19 03:29:40,2014-03-19 03:39:36,
4103,37.77396,-122.41186,1,42,1,2014-03-19 03:25:44,2014-03-19 03:35:10,2014-03-19 03:41:45,
4104,37.758208,-122.419006,2,50,1,2014-03-19 03:26:18,2014-03-19 03:28:12,2014-03-19 03:37:22,
4105,37.777476,-122.397616,1,44,2,2014-03-19 03:26:40,2014-03-19 03:29:27,2014-03-19 03:35:08,1465
4106,37.757147,-122.435765,2,49,1,2014-03-19 03:26:59,2014-03-19 03:31:12,2014-03-19 03:42:31,
4107,37.788401,-122.40381,8,111,1,2014-03-19 03:27:01,2014-03-19 03:28:08,2014-03-19 03:43:59,
4108,37.79279,-122.40359,6,93,3,2014-03-19 03:27:13,2014-03-19 03:32:41,2014-03-19 03:39:48,
4109,37.776355,-122.397501,1,44,1,2014-03-19 03:27:31,2014-03-19 03:35:11,2014-03-19 03:35:16,1465
4110,37.77954,-122.43954,5,54,1,2014-03-19 03:27:51,2014-03-19 03:29:03,2014-03-19 03:39:27,
4111,37.76627,-122.43329,5,112,1,2014-03-19 03:29:07,2014-03-19 03:30:08,2014-03-19 03:39:23,
4112,37.79503,-122.42493,4,99,2,2014-03-19 03:29:22,2014-03-19 03:33:34,2014-03-19 03:42:39,
4113,37.797693,-122.438294,4,61,1,2014-03-19 03:31:47,2014-03-19 03:34:20,2014-03-19 03:45:59,
4114,37.757201,-122.428989,2,133,1,2014-03-19 03:32:19,2014-03-19 03:36:04,2014-03-19 03:44:04,
4115,37.77816,-122.4431,5,126,1,2014-03-19 03:32:37,2014-03-19 03:38:11,2014-03-19 03:46:54,
4116,37.75823,-122.39318,1,67,1,2014-03-19 03:33:13,2014-03-19 03:33:46,2014-03-19 03:53:24,
4117,37.766988,-122.417671,5,91,1,2014-03-19 03:34:02,2014-03-19 03:36:18,2014-03-19 03:49:21,
4118,37.793386,-122.434496,4,128,1,2014-03-19 03:34:10,2014-03-19 03:37:31,2014-03-19 03:46:00,
4119,37.79305,-122.41582,8,116,1,2014-03-19 03:34:51,2014-03-19 03:38:42,2014-03-19 03:48:05,
4120,37.76111,-122.38852,1,114,1,2014-03-19 03:36:39,2014-03-19 03:38:32,2014-03-19 03:52:57,
4121,37.80294,-122.43433,4,78,1,2014-03-19 03:37:26,2014-03-19 03:39:53,2014-03-19 03:46:12,
4122,37.79161,-122.42931,8,55,1,2014-03-19 03:37:28,2014-03-19 03:47:12,2014-03-19 04:00:36,
4123,37.771846,-122.424906,5,33,1,2014-03-19 03:37:31,2014-03-19 03:40:14,2014-03-19 03:44:50,
4124,37.76256,-122.41612,2,134,1,2014-03-19 03:38:31,2014-03-19 03:41:43,2014-03-19 03:58:09,
4125,37.75127,-122.39952,1,38,1,2014-03-19 03:38:38,2014-03-19 03:42:06,2014-03-19 03:51:49,
4126,37.77984,-122.44175,5,48,1,2014-03-19 03:38:45,2014-03-19 03:41:52,2014-03-19 03:55:43,
4127,37.80084,-122.42826,4,123,1,2014-03-19 03:39:30,2014-03-19 03:40:55,2014-03-19 03:41:44,
4128,37.789042,-122.417596,8,85,2,2014-03-19 03:40:09,2014-03-19 03:44:53,2014-03-19 03:53:06,
4129,37.75359,-122.40638,2,87,1,2014-03-19 03:40:33,2014-03-19 03:44:18,2014-03-19 03:54:40,
4130,37.73941,-122.42896,2,50,1,2014-03-19 03:40:57,2014-03-19 03:45:30,2014-03-19 03:50:56,
4131,37.805403,-122.416934,4,122,2,2014-03-19 03:41:49,2014-03-19 03:46:40,2014-03-19 03:56:34,
4132,37.80188,-122.43976,4,123,1,2014-03-19 03:42:36,2014-03-19 03:44:03,2014-03-19 03:51:50,
4133,37.78328,-122.407229,1,132,2,2014-03-19 03:42:37,2014-03-19 03:44:16,2014-03-19 03:56:37,
4134,37.798977,-122.428212,4,137,2,2014-03-19 03:43:29,2014-03-19 03:48:27,2014-03-19 03:57:24,
4135,37.772004,-122.445732,5,112,1,2014-03-19 03:44:25,2014-03-19 03:45:40,2014-03-19 03:55:10,
4136,37.80284,-122.43855,4,99,2,2014-03-19 03:44:56,2014-03-19 03:53:42,2014-03-19 04:01:33,1466
4137,37.80378,-122.43545,4,99,1,2014-03-19 03:45:05,2014-03-19 04:01:36,2014-03-19 04:06:20,1466
4138,37.7554,-122.42542,2,125,1,2014-03-19 03:46:00,2014-03-19 03:49:08,2014-03-19 03:54:49,
4139,37.794093,-122.431499,4,78,1,2014-03-19 03:47:07,2014-03-19 03:56:48,2014-03-19 04:07:06,
4140,37.801156,-122.438682,4,99,1,2014-03-19 03:47:36,2014-03-19 04:06:23,2014-03-19 04:11:17,1466
4141,37.796873,-122.414685,8,121,1,2014-03-19 03:47:43,2014-03-19 03:51:31,2014-03-19 04:03:02,
4142,37.80032,-122.405894,6,113,1,2014-03-19 03:47:43,2014-03-19 03:52:10,2014-03-19 04:03:16,1467
4143,37.780992,-122.402492,1,100,2,2014-03-19 03:48:21,2014-03-19 03:49:54,2014-03-19 03:57:38,
4144,37.800148,-122.411541,6,113,1,2014-03-19 03:48:50,2014-03-19 04:03:24,2014-03-19 04:20:00,1467
4145,37.78964,-122.41712,8,118,2,2014-03-19 03:48:53,2014-03-19 03:55:18,2014-03-19 04:05:02,
4146,37.774432,-122.395068,1,44,1,2014-03-19 03:48:59,2014-03-19 03:50:14,2014-03-19 04:01:32,
4147,37.799283,-122.420766,4,128,1,2014-03-19 03:49:57,2014-03-19 03:58:05,2014-03-19 04:04:43,
4148,37.74855,-122.42624,2,133,1,2014-03-19 03:50:09,2014-03-19 03:53:10,2014-03-19 03:56:07,
4149,37.766413,-122.416498,1,42,3,2014-03-19 03:50:13,2014-03-19 03:51:51,2014-03-19 04:30:11,
4150,37.753388,-122.415267,2,49,1,2014-03-19 03:50:46,2014-03-19 03:55:23,2014-03-19 04:03:00,
4151,37.777719,-122.39578,1,38,1,2014-03-19 03:52:35,2014-03-19 03:57:54,2014-03-19 04:02:59,
4152,37.803889,-122.415846,4,61,1,2014-03-19 03:52:52,2014-03-19 03:59:28,2014-03-19 04:07:39,
4153,37.755322,-122.433996,2,50,1,2014-03-19 03:53:01,2014-03-19 03:59:14,2014-03-19 04:04:47,1468
4154,37.75875,-122.43257,2,50,1,2014-03-19 03:53:44,2014-03-19 04:04:51,2014-03-19 04:09:26,1468
4155,37.766386,-122.447038,5,126,1,2014-03-19 03:53:57,2014-03-19 03:57:55,2014-03-19 04:04:47,
4156,37.77045,-122.45093,7,130,1,2014-03-19 03:56:13,2014-03-19 03:59:46,2014-03-19 04:08:50,
4157,37.787394,-122.395439,6,83,3,2014-03-19 03:56:20,2014-03-19 04:03:38,2014-03-19 04:23:42,
4158,37.766671,-122.41982,5,39,1,2014-03-19 03:56:31,2014-03-19 04:00:33,2014-03-19 04:15:37,
4159,37.75421,-122.412241,2,133,2,2014-03-19 03:56:31,2014-03-19 04:03:49,2014-03-19 04:13:59,
4160,37.75393,-122.42765,2,125,1,2014-03-19 03:57:07,2014-03-19 04:03:45,2014-03-19 04:11:20,
4161,37.75688,-122.42165,2,87,1,2014-03-19 03:57:25,2014-03-19 04:03:47,2014-03-19 04:09:15,
4162,37.765691,-122.4362,5,33,1,2014-03-19 03:57:30,2014-03-19 03:59:39,2014-03-19 04:06:28,
4163,37.77152,-122.413597,1,114,1,2014-03-19 03:57:50,2014-03-19 04:02:22,2014-03-19 04:09:09,1469
4164,37.772705,-122.433313,5,36,1,2014-03-19 03:58:58,2014-03-19 04:00:34,2014-03-19 04:03:20,
4165,37.77152,-122.413597,1,114,1,2014-03-19 03:59:16,2014-03-19 04:09:13,2014-03-19 04:09:15,1469
4166,37.762785,-122.428499,5,91,1,2014-03-19 03:59:41,2014-03-19 04:02:01,2014-03-19 04:12:24,
4167,37.79579,-122.44568,7,131,1,2014-03-19 04:03:03,2014-03-19 04:06:20,2014-03-19 04:21:53,
4168,37.775461,-122.406383,1,67,1,2014-03-19 04:04:08,2014-03-19 04:06:37,2014-03-19 04:15:28,
4169,37.79976,-122.41465,8,111,1,2014-03-19 04:05:04,2014-03-19 04:07:36,2014-03-19 04:17:37,
4170,37.78792,-122.41885,8,104,1,2014-03-19 04:05:26,2014-03-19 04:10:21,2014-03-19 04:20:21,
4171,37.797043,-122.428251,4,122,1,2014-03-19 04:08:54,2014-03-19 04:11:35,2014-03-19 04:19:03,
4172,37.771868,-122.432263,5,36,1,2014-03-19 04:08:59,2014-03-19 04:11:12,2014-03-19 04:11:27,1470
4173,37.76722,-122.42433,5,48,1,2014-03-19 04:09:31,2014-03-19 04:11:48,2014-03-19 04:18:27,
4174,37.765138,-122.404546,1,100,1,2014-03-19 04:09:37,2014-03-19 04:11:17,2014-03-19 04:21:05,
4175,37.771766,-122.433115,5,36,1,2014-03-19 04:10:16,2014-03-19 04:11:29,2014-03-19 04:11:32,1470
4176,37.804294,-122.446662,7,107,2,2014-03-19 04:10:22,2014-03-19 04:14:21,2014-03-19 04:35:20,
4177,37.796705,-122.398257,6,109,1,2014-03-19 04:10:47,2014-03-19 04:13:05,2014-03-19 04:25:00,
4178,37.74967,-122.4171,2,134,2,2014-03-19 04:12:24,2014-03-19 04:14:46,2014-03-19 04:23:41,
4179,37.74775,-122.43971,2,50,1,2014-03-19 04:13:37,2014-03-19 04:17:07,2014-03-19 04:25:22,
4180,37.76415,-122.44575,5,126,1,2014-03-19 04:14:10,2014-03-19 04:20:20,2014-03-19 04:26:18,
4181,37.775298,-122.400378,1,44,2,2014-03-19 04:15:36,2014-03-19 04:18:41,2014-03-19 04:24:39,
4182,37.765877,-122.424194,5,112,1,2014-03-19 04:16:44,2014-03-19 04:17:44,2014-03-19 04:27:08,
4183,37.78714,-122.391612,6,82,2,2014-03-19 04:18:17,2014-03-19 04:22:00,2014-03-19 04:31:19,
4184,37.774458,-122.442022,5,91,1,2014-03-19 04:18:26,2014-03-19 04:22:52,2014-03-19 04:33:09,
4185,37.754009,-122.406496,2,125,1,2014-03-19 04:21:16,2014-03-19 04:24:04,2014-03-19 04:34:48,
4186,37.776391,-122.417352,8,118,2,2014-03-19 04:22:19,2014-03-19 04:26:22,2014-03-19 04:39:42,
4187,37.78869,-122.44303,7,129,1,2014-03-19 04:24:23,2014-03-19 04:26:56,2014-03-19 04:34:01,
4188,37.78336,-122.39401,1,114,1,2014-03-19 04:25:14,2014-03-19 04:29:19,2014-03-19 04:37:34,
4189,37.77229,-122.4366,5,33,2,2014-03-19 04:26:51,2014-03-19 04:32:11,2014-03-19 04:36:44,
4190,37.761105,-122.422343,2,134,1,2014-03-19 04:27:32,2014-03-19 04:29:26,2014-03-19 04:39:07,
4191,37.73307,-122.44417,2,140,3,2014-03-20 00:30:14,2014-03-20 00:37:05,2014-03-20 00:53:43,
4192,37.77004,-122.423169,5,126,1,2014-03-20 00:30:27,2014-03-20 00:35:46,2014-03-20 00:48:10,
4193,37.762084,-122.429758,5,54,1,2014-03-20 00:30:27,2014-03-20 00:33:58,2014-03-20 00:49:45,
4194,37.78975,-122.45072,7,90,3,2014-03-20 00:30:28,2014-03-20 00:32:03,2014-03-20 00:42:00,
4195,37.739255,-122.422945,2,125,3,2014-03-20 00:30:39,2014-03-20 00:32:30,2014-03-20 00:45:42,
4196,37.788537,-122.399139,6,110,1,2014-03-20 00:30:46,2014-03-20 00:32:24,2014-03-20 00:47:36,1471
4197,37.761582,-122.387674,1,132,1,2014-03-20 00:31:05,2014-03-20 00:32:36,2014-03-20 00:42:16,
4198,37.781578,-122.462181,7,130,1,2014-03-20 00:31:10,2014-03-20 00:34:43,2014-03-20 00:40:17,
4199,37.78736,-122.43833,5,112,1,2014-03-20 00:31:13,2014-03-20 00:35:09,2014-03-20 01:02:08,
4200,37.78775,-122.41505,8,141,2,2014-03-20 00:31:26,2014-03-20 00:37:25,2014-03-20 00:49:50,
4201,37.78762,-122.40069,6,110,2,2014-03-20 00:31:41,2014-03-20 00:52:19,2014-03-20 00:53:04,1471
4202,37.7871,-122.3883,6,68,1,2014-03-20 00:32:05,2014-03-20 00:35:38,2014-03-20 00:52:01,1472
4203,37.758141,-122.398055,1,44,2,2014-03-20 00:32:06,2014-03-20 00:33:41,2014-03-20 00:41:31,
4204,37.78939,-122.391858,6,68,2,2014-03-20 00:32:43,2014-03-20 00:58:47,2014-03-20 01:04:16,1472
4205,37.80197,-122.42719,4,128,1,2014-03-20 00:33:17,2014-03-20 00:34:02,2014-03-20 00:43:23,
4206,37.790721,-122.411885,8,81,1,2014-03-20 00:33:48,2014-03-20 00:36:55,2014-03-20 00:48:01,
4207,37.806497,-122.436742,4,78,3,2014-03-20 00:33:56,2014-03-20 00:40:56,2014-03-20 00:51:08,1474
4208,37.798061,-122.427909,4,99,1,2014-03-20 00:34:02,2014-03-20 00:35:41,2014-03-20 00:43:08,
4209,37.80467,-122.43604,4,78,1,2014-03-20 00:34:22,2014-03-20 00:51:27,2014-03-20 00:54:45,1474
4210,37.77877,-122.43826,5,53,2,2014-03-20 00:34:22,2014-03-20 00:37:06,2014-03-20 00:47:26,
4211,37.788612,-122.399039,6,97,2,2014-03-20 00:35:35,2014-03-20 00:36:46,2014-03-20 00:45:51,
4212,37.805383,-122.420276,4,59,1,2014-03-20 00:35:57,2014-03-20 00:43:15,2014-03-20 00:54:57,
4213,37.772403,-122.452486,7,32,2,2014-03-20 00:35:58,2014-03-20 00:39:27,2014-03-20 00:56:36,
4214,37.795215,-122.433429,4,79,1,2014-03-20 00:36:38,2014-03-20 00:44:58,2014-03-20 00:55:09,1476
4215,37.79493,-122.39729,6,115,1,2014-03-20 00:37:59,2014-03-20 00:43:11,2014-03-20 00:53:23,1475
4216,37.754816,-122.436666,2,119,2,2014-03-20 00:38:11,2014-03-20 00:38:26,2014-03-20 00:48:15,
4217,37.79198,-122.39336,6,115,3,2014-03-20 00:38:13,2014-03-20 00:53:32,2014-03-20 01:08:08,1475
4218,37.80242,-122.446169,4,123,3,2014-03-20 00:38:38,2014-03-20 00:42:06,2014-03-20 00:50:04,
4219,37.792119,-122.414263,8,72,2,2014-03-20 00:39:02,2014-03-20 00:40:36,2014-03-20 00:49:59,
4220,37.77849,-122.43003,5,36,1,2014-03-20 00:39:37,2014-03-20 00:40:56,2014-03-20 00:48:34,
4221,37.79689,-122.42946,4,79,1,2014-03-20 00:39:43,2014-03-20 00:55:14,2014-03-20 01:01:23,1476
4222,37.80014,-122.40014,6,76,1,2014-03-20 00:39:54,2014-03-20 00:44:07,2014-03-20 00:54:19,
4223,37.753024,-122.418515,2,134,2,2014-03-20 00:41:37,2014-03-20 00:43:29,2014-03-20 00:54:36,
4224,37.774843,-122.412259,1,40,1,2014-03-20 00:43:07,2014-03-20 00:44:21,2014-03-20 00:52:45,
4225,37.752764,-122.443782,2,117,1,2014-03-20 00:43:14,2014-03-20 00:43:54,2014-03-20 00:56:59,
4226,37.78667,-122.39017,6,83,1,2014-03-20 00:45:07,2014-03-20 00:47:04,2014-03-20 01:02:52,
4227,37.78911,-122.409644,6,113,1,2014-03-20 00:45:09,2014-03-20 00:48:56,2014-03-20 00:59:14,
4228,37.78271,-122.44371,7,131,4,2014-03-20 00:47:02,2014-03-20 00:50:56,2014-03-20 01:06:26,
4229,37.80378,-122.40531,6,82,2,2014-03-20 00:47:44,2014-03-20 00:52:45,2014-03-20 01:04:26,
4230,37.7851,-122.45023,7,127,1,2014-03-20 00:48:52,2014-03-20 00:50:13,2014-03-20 00:56:23,
4231,37.7915,-122.39858,6,109,4,2014-03-20 00:49:11,2014-03-20 00:56:37,2014-03-20 01:11:10,
4232,37.79299,-122.4022,6,124,10,2014-03-20 00:49:14,2014-03-20 01:01:08,2014-03-20 01:06:25,1477
4233,37.79299,-122.4022,6,124,3,2014-03-20 00:49:30,2014-03-20 01:06:30,2014-03-20 01:06:33,1477
4234,37.75649,-122.42822,2,63,4,2014-03-20 00:49:38,2014-03-20 00:54:51,2014-03-20 01:07:09,
4235,37.734897,-122.444484,2,139,3,2014-03-20 00:50:11,2014-03-20 00:54:46,2014-03-20 01:28:29,
4236,37.76657,-122.42426,5,126,1,2014-03-20 00:51:05,2014-03-20 00:54:33,2014-03-20 01:02:26,
4237,37.78683,-122.46578,7,90,2,2014-03-20 00:51:13,2014-03-20 00:55:27,2014-03-20 01:01:52,
4238,37.764136,-122.4542,7,130,1,2014-03-20 00:53:24,2014-03-20 00:54:09,2014-03-20 01:08:38,
4239,37.801277,-122.422862,4,128,1,2014-03-20 00:55:06,2014-03-20 00:55:30,2014-03-20 01:13:01,
4240,37.773807,-122.432025,5,53,1,2014-03-20 00:55:18,2014-03-20 00:57:25,2014-03-20 01:03:57,
4241,37.756853,-122.43462,2,119,2,2014-03-20 00:56:32,2014-03-20 00:58:29,2014-03-20 01:10:16,
4242,37.74094,-122.41822,2,49,3,2014-03-20 00:56:50,2014-03-20 01:03:14,2014-03-20 01:13:15,
4243,37.768261,-122.432352,5,126,2,2014-03-20 00:57:23,2014-03-20 00:59:27,2014-03-20 01:18:23,
4244,37.78908,-122.43725,4,61,1,2014-03-20 00:58:12,2014-03-20 00:59:11,2014-03-20 01:12:17,
4245,37.800698,-122.433373,4,99,1,2014-03-20 00:58:52,2014-03-20 00:59:46,2014-03-20 01:07:21,
4246,37.79139,-122.40683,8,141,2,2014-03-20 00:59:27,2014-03-20 01:03:11,2014-03-20 01:22:28,
4247,37.757018,-122.427938,2,125,2,2014-03-20 00:59:56,2014-03-20 01:02:25,2014-03-20 01:09:37,
4248,37.768715,-122.432422,5,112,1,2014-03-20 01:00:49,2014-03-20 01:05:10,2014-03-20 01:10:29,
4249,37.781891,-122.455568,7,127,2,2014-03-20 01:02:43,2014-03-20 01:05:57,2014-03-20 01:06:32,
